AttackValueHomeTeam,DefenseValueHomeTeam,ValueHomeTeam,AttackValueAwayTeam,DefenseValueAwayTeam,ValueAwayTeam,resultado,AverageGoalsInFavorHomeTeam,AverageGoalsAgainstHomeTeam,AverageGoalsInFavorAwayTeam,AverageGoalsAgainstAwayTeam,HomeWinLastFiveIndice,HomeDrawLastFiveIndice,HomeDefeatLastFiveIndice,AwayWinLastFiveIndice,AwayDrawLastFiveIndice,AwayDefeatLastFiveIndice,AttackStrengthHomeTeam,DefenseStrengthHomeTeam,StrengthHomeTeam,AttackStrengthAwayTeam,DefenseStrengthAwayTeam,StrengthAwayTeam
4.143333333333334,6.064,5.0793333333333335,8.225555555555555,12.924000000000001,10.245333333333337,1,0.8695652173913043,1.434782608695652,1.2173913043478262,0.6956521739130435,0.2,0.4,0.4,0.4,0.4,0.2,1.496388888888889,1.7326666666666668,1.5882666666666665,1.754722222222222,3.2506666666666666,2.374
5.895,8.946666666666667,7.312666666666668,6.367142857142858,5.735714285714286,5.784666666666668,1,0.7391304347826086,1.1304347826086956,1.173913043478261,1.3043478260869565,0.2,0.4,0.4,0.2,0.2,0.6,2.6025,3.3666666666666663,2.941333333333333,1.604642857142857,1.230952380952381,1.4485333333333332
6.731111111111111,6.720000000000001,6.855333333333333,8.668,16.205,10.890000000000002,-1,1.0416666666666667,1.1666666666666667,0.7916666666666666,0.5833333333333334,0.2,0.2,0.6,0.4,0.6,0.0,1.6911111111111112,0.6866666666666666,1.4225333333333332,2.1082222222222224,6.563,3.567971428571428
7.0512500000000005,8.241666666666667,7.5713333333333335,12.309999999999999,13.557999999999998,12.915333333333336,0,0.875,1.1666666666666667,2.0416666666666665,1.0416666666666667,0.4,0.2,0.4,0.6,0.0,0.4,1.5739285714285711,3.56047619047619,2.558533333333334,3.0902777777777777,3.406,3.248
13.42875,9.021666666666667,11.882666666666667,11.325999999999999,13.162500000000001,11.968,-1,1.75,1.25,1.5416666666666667,1.0,0.4,0.2,0.4,0.2,0.6,0.2,2.683095238095238,2.157142857142857,2.5161853479853478,2.620848484848485,3.097666666666667,2.7703333333333333
9.473333333333333,7.586,8.952666666666666,5.675,8.998333333333333,7.216666666666668,1,1.2083333333333333,0.9583333333333334,0.9583333333333334,1.0,0.4,0.2,0.4,0.4,0.0,0.6,3.3375,3.342,3.2553333333333336,2.088214285714286,4.162857142857143,3.0488000000000004
7.67,8.098333333333333,7.523333333333334,8.494444444444447,14.809999999999999,11.009333333333332,1,1.125,1.375,1.1666666666666667,0.7083333333333334,0.2,0.0,0.8,0.4,0.2,0.4,1.904642857142857,2.340952380952381,2.107466666666667,1.1191666666666666,1.8066666666666666,1.4327999999999999
6.1674999999999995,11.858,8.556428571428574,5.8725000000000005,5.44,5.8420000000000005,1,1.375,1.0833333333333333,1.0,1.375,0.6,0.2,0.2,0.6,0.0,0.4,4.26,4.602,4.397628571428571,1.3735714285714287,1.833214285714286,1.723466666666667
5.390000000000001,5.424285714285714,5.599333333333333,7.789999999999999,9.788333333333332,8.793333333333333,1,0.8333333333333334,0.9583333333333334,0.9166666666666666,1.2083333333333333,0.6,0.0,0.4,0.2,0.6,0.2,3.068849206349206,4.178571428571428,3.4953333333333334,2.8472222222222223,2.716,2.7898666666666667
10.93888888888889,10.347999999999999,11.12,6.563999999999998,8.055,7.105333333333333,1,1.2916666666666667,0.75,0.9166666666666666,1.0,0.6,0.2,0.2,0.4,0.0,0.6,3.8833333333333337,6.913333333333332,5.151999999999999,2.4737777777777774,1.8830000000000002,2.2633333333333328
4.2555555555555555,6.026000000000001,5.161333333333333,6.12,2.0100000000000002,4.877333333333334,1,0.875,1.375,0.8333333333333334,1.5,0.2,0.4,0.4,0.4,0.2,0.4,2.2261111111111114,2.721333333333334,2.447866666666667,1.5286111111111111,1.2399999999999998,1.4822666666666668
5.0725,8.209999999999999,6.3878571428571425,5.351111111111111,4.59,5.117999999999999,0,0.8333333333333334,1.0833333333333333,0.5,1.2916666666666667,0.4,0.2,0.4,0.2,0.4,0.4,2.7544444444444443,3.2306666666666666,2.988285714285714,1.7330555555555556,1.793333333333333,1.8077333333333332
7.938888888888889,8.728,8.363333333333333,10.814285714285713,10.693333333333333,10.81357142857143,-1,0.92,1.24,1.24,0.92,0.2,0.6,0.2,0.6,0.2,0.2,2.702777777777778,1.38,2.2094666666666667,3.323849206349206,5.108666666666666,3.9802571428571434
10.453000000000001,9.955,10.487333333333334,4.3875,5.528333333333333,5.086666666666665,0,1.6,1.0,0.88,0.96,0.4,0.4,0.2,0.8,0.0,0.2,2.2186666666666666,1.8960000000000001,2.1768666666666663,2.7596825396825393,2.974571428571428,2.8262666666666663
8.433333333333334,16.358,11.589333333333334,7.46875,7.754,7.54642857142857,1,1.12,0.72,0.84,1.12,0.2,0.2,0.6,0.2,0.4,0.4,2.1013888888888888,2.522666666666667,2.336,1.4110714285714283,3.5296190476190477,2.4810571428571433
6.316000000000001,10.2325,7.509333333333332,6.998571428571429,6.942857142857143,6.6626666666666665,1,0.96,1.12,1.12,1.32,0.2,0.0,0.8,0.4,0.0,0.6,2.4804444444444442,2.6010000000000004,2.482933333333333,1.5017857142857143,1.262857142857143,1.3758666666666666
12.826666666666666,12.708,12.956666666666669,11.636666666666665,10.443999999999999,11.552666666666669,1,1.96,1.0,1.4,0.8,0.4,0.2,0.4,0.8,0.2,0.0,3.5333333333333328,3.2960000000000003,3.5111999999999997,3.2419444444444445,6.158666666666666,4.440666666666667
6.644285714285714,4.621428571428572,5.808666666666667,5.408888888888889,2.5580000000000003,4.652,1,0.96,1.4,1.0,1.2,0.4,0.0,0.6,0.2,0.2,0.6,2.444642857142857,1.8298809523809527,2.2806666666666664,1.8888888888888888,0.8386666666666664,1.607333333333333
8.745,15.105,10.590000000000002,11.2125,9.056000000000001,10.892142857142858,-1,0.84,0.56,1.72,1.32,0.4,0.6,0.0,0.2,0.2,0.6,2.057111111111111,5.5329999999999995,3.2138380952380956,1.9339285714285714,1.8484761904761904,1.841152380952381
5.215,4.977499999999999,5.183333333333333,7.94375,8.760000000000002,8.419285714285714,1,0.52,1.28,1.4,1.04,0.2,0.6,0.2,0.8,0.2,0.0,2.943888888888889,0.7591666666666663,1.8454666666666664,4.317500000000001,3.7299999999999995,4.093771428571429
5.858888888888888,10.882000000000001,7.792666666666667,4.575,4.9750000000000005,4.975999999999999,1,0.92,1.04,0.96,1.36,0.2,0.0,0.8,0.4,0.2,0.4,2.9659920634920636,5.0208571428571425,3.885066666666667,1.868611111111111,2.889333333333334,2.3112000000000004
5.580000000000001,3.224,4.986,7.873749999999999,9.698333333333332,8.650666666666668,-1,1.0,1.2307692307692308,0.9615384615384616,1.5769230769230769,0.2,0.2,0.6,0.4,0.2,0.4,1.5177777777777777,2.0746666666666664,1.8138666666666665,2.1961111111111107,3.983333333333333,3.067733333333334
9.16888888888889,8.4375,9.24,6.8500000000000005,9.788,8.257692307692308,0,1.5769230769230769,1.0,1.3846153846153846,1.1153846153846154,0.2,0.6,0.2,0.8,0.0,0.2,1.9186666666666667,2.7559999999999993,2.2498380952380947,3.1664285714285714,4.3839999999999995,3.6885611721611724
11.755555555555555,11.695,12.127857142857142,5.457142857142857,8.225999999999999,6.273846153846154,1,1.6923076923076923,1.2692307692307692,1.0769230769230769,1.3076923076923077,0.2,0.2,0.6,0.2,0.0,0.8,2.3180555555555555,2.490142857142857,2.310295238095238,1.6389285714285713,1.332,1.4964102564102564
10.475555555555554,10.848,10.7,5.4262500000000005,6.04,5.847999999999999,1,1.2307692307692308,0.8846153846153846,0.8846153846153846,0.9615384615384616,0.6,0.2,0.2,0.6,0.2,0.2,4.479404761904762,5.356666666666667,4.826790476190476,2.464960317460317,2.7819047619047614,2.603733333333333
6.6,10.8125,7.856,4.8500000000000005,4.836,4.904666666666666,1,0.9615384615384616,1.0769230769230769,0.6153846153846154,1.2692307692307692,0.4,0.0,0.6,0.2,0.6,0.2,1.888,4.534999999999999,2.6924,3.136111111111111,0.34716666666666657,1.7963999999999998
9.745,9.671666666666665,10.031999999999998,6.36125,11.604999999999999,9.087333333333333,-1,1.9615384615384615,1.0,1.1923076923076923,0.6923076923076923,0.6,0.2,0.2,0.4,0.2,0.4,2.918611111111111,2.0420000000000003,2.6457333333333333,2.4238888888888885,3.7693333333333334,3.0182666666666664
5.394285714285714,5.002857142857143,5.394,6.717499999999999,9.801666666666666,8.124,0,1.0,1.3846153846153846,0.9230769230769231,1.0,0.6,0.0,0.4,0.4,0.0,0.6,1.9928571428571424,1.5517857142857145,1.8618666666666666,3.3077777777777775,4.411333333333333,3.8006666666666673
9.731111111111112,10.02,9.976666666666665,7.578749999999999,7.445,7.508,1,0.8076923076923077,0.5769230769230769,0.8076923076923077,1.1923076923076923,0.4,0.4,0.2,0.2,0.4,0.4,2.794888888888889,5.964999999999999,3.8538380952380953,1.7628571428571427,2.972952380952381,2.369057142857143
4.12,4.8839999999999995,4.655333333333334,7.877777777777778,7.715999999999999,8.028666666666666,-1,0.9230769230769231,1.3461538461538463,0.8846153846153846,1.2307692307692308,0.4,0.2,0.4,0.0,0.6,0.4,1.9283333333333335,2.593333333333333,2.2254666666666667,2.631666666666667,2.072,2.4145333333333334
6.4887500000000005,7.811666666666667,7.207999999999999,9.36125,8.875,9.567333333333332,1,0.8846153846153846,1.1923076923076923,1.3846153846153846,0.8461538461538461,0.2,0.4,0.4,0.6,0.2,0.2,3.841388888888889,4.314,4.067485714285715,2.980277777777778,4.280666666666667,3.5650666666666666
8.53125,9.026666666666667,8.914,9.91,12.355999999999998,11.039333333333333,1,0.9259259259259259,1.2222222222222223,1.8888888888888888,1.0,0.2,0.4,0.4,0.4,0.2,0.4,2.6108333333333333,3.2319999999999993,2.896,1.8608333333333333,1.4860000000000002,1.7512
7.63375,8.338333333333333,7.8853333333333335,5.673333333333335,4.56625,5.2173333333333325,-1,0.7777777777777778,1.2222222222222223,1.037037037037037,1.4074074074074074,0.2,0.2,0.6,0.4,0.2,0.4,1.3125,1.7053333333333334,1.5151904761904764,2.1595238095238094,0.6617857142857144,1.4167999999999998
6.50625,10.719999999999999,8.770666666666667,4.76,4.11,4.774,0,1.1851851851851851,0.6666666666666666,0.9629629629629629,1.2222222222222223,0.6,0.0,0.4,0.2,0.2,0.6,2.658888888888889,3.4560000000000004,3.0182666666666664,1.4377777777777776,3.3379999999999996,2.3084
8.185,9.5,8.750666666666667,9.215555555555556,6.790000000000001,8.499333333333333,1,0.9629629629629629,1.5185185185185186,0.8518518518518519,0.5555555555555556,0.6,0.0,0.4,0.6,0.2,0.2,2.864861111111111,4.691666666666666,3.7658666666666667,2.042222222222222,4.9799999999999995,3.0407714285714285
7.542500000000001,8.745000000000001,7.766666666666666,3.5589999999999997,4.695,4.154,1,1.037037037037037,1.2962962962962963,0.9259259259259259,1.3703703703703705,0.2,0.0,0.8,0.4,0.0,0.6,2.809642857142857,2.588666666666667,2.709610256410257,1.6078333333333337,2.135,1.8909333333333336
6.857777777777778,10.16,8.238,9.486666666666668,9.998000000000001,10.139333333333331,1,1.3333333333333333,1.0740740740740742,1.6666666666666667,1.2222222222222223,0.6,0.2,0.2,0.4,0.2,0.4,2.646150793650794,5.568,3.8354945054945055,2.1691666666666665,2.601,2.3089619047619045
4.815555555555555,4.696,4.978666666666667,5.36375,8.850000000000001,6.986,-1,0.8518518518518519,0.9629629629629629,1.037037037037037,1.1481481481481481,0.4,0.2,0.4,0.4,0.2,0.4,2.3271825396825396,3.0979047619047617,2.6283999999999996,3.9425000000000003,6.280666666666667,5.036019047619047
9.928888888888888,7.594000000000001,9.568666666666667,10.654545454545454,12.556666666666667,11.193333333333333,1,1.3333333333333333,1.0,1.5185185185185186,0.9629629629629629,0.6,0.0,0.4,0.2,0.8,0.0,3.1827777777777775,3.054,3.1723999999999997,2.3016969696969696,2.7199999999999998,2.5073047619047615
5.625555555555555,6.467999999999999,6.005333333333334,8.45,9.616,9.001333333333337,1,0.5925925925925926,1.2592592592592593,1.2222222222222223,0.8518518518518519,0.2,0.4,0.4,0.8,0.0,0.2,3.3088888888888888,2.5524999999999998,2.7709333333333332,3.7410714285714284,5.494,4.455857142857143
6.77125,10.663333333333332,8.566666666666666,6.252000000000001,9.4875,7.235333333333332,1,0.9629629629629629,1.037037037037037,0.9629629629629629,1.037037037037037,0.4,0.2,0.4,0.4,0.0,0.6,2.897777777777778,4.568,3.6304000000000003,1.7879999999999998,3.665,2.3665333333333334
4.927777777777777,5.252000000000001,5.280666666666667,5.698,8.6325,6.594000000000002,0,0.9642857142857143,1.2142857142857142,0.7857142857142857,1.25,0.2,0.2,0.6,0.0,0.2,0.8,1.4444444444444442,2.275333333333333,1.8603999999999998,1.4925000000000002,2.572,1.9471904761904764
9.265,10.452499999999999,9.838666666666663,5.835555555555556,5.2219999999999995,5.67,1,1.5,1.0,0.6785714285714286,1.2142857142857142,0.2,0.6,0.2,0.4,0.2,0.4,2.8916969696969694,1.2,2.4773714285714283,3.34,2.7284999999999995,2.8552000000000004
10.488888888888889,9.802,10.707333333333334,4.175,5.076666666666667,4.808666666666666,1,1.6071428571428572,1.2142857142857142,0.8214285714285714,0.9642857142857143,0.4,0.2,0.4,0.4,0.2,0.4,1.9838888888888888,3.1443333333333334,2.4108285714285715,2.7021825396825396,1.6045714285714283,2.1949333333333336
8.053749999999999,9.068333333333333,8.478,10.07888888888889,11.428,10.607333333333333,-1,1.0,1.5,1.1785714285714286,0.9285714285714286,0.8,0.0,0.2,0.6,0.0,0.4,2.6511111111111108,2.3116666666666665,2.6028666666666664,3.401904761904762,6.106666666666667,4.538657142857143
7.029999999999999,8.565999999999999,7.2733333333333325,7.08875,6.948333333333333,7.288666666666668,1,1.1071428571428572,1.25,1.0,1.1785714285714286,0.4,0.0,0.6,0.4,0.2,0.4,3.2972619047619047,2.8132380952380953,3.1677435897435906,2.3308333333333335,3.775333333333333,2.970133333333334
7.655555555555556,10.111999999999998,8.708666666666666,3.856666666666667,8.318000000000001,5.625333333333333,1,1.3214285714285714,1.0357142857142858,1.0357142857142858,1.1071428571428572,0.6,0.2,0.2,0.6,0.2,0.2,2.204761904761905,6.384,3.855751648351648,2.8325,4.2363333333333335,3.5058190476190476
5.57,6.24875,6.099999999999998,8.82,13.9,10.955333333333332,-1,1.0714285714285714,1.3928571428571428,1.8214285714285714,1.0714285714285714,0.4,0.2,0.4,0.4,0.2,0.4,2.2842857142857143,1.0310714285714286,1.6816,1.6230555555555557,3.0740000000000003,2.172933333333333
11.680000000000001,7.532000000000001,10.576666666666666,10.700000000000001,13.741666666666669,12.241333333333332,-1,1.3571428571428572,1.0,1.1785714285714286,0.6785714285714286,0.6,0.0,0.4,0.4,0.2,0.4,2.893888888888889,1.374,2.3724,3.216111111111111,3.6380000000000003,3.4488
4.482,7.5875,5.634666666666666,6.277,8.9925,7.1353333333333335,1,0.8928571428571429,1.4285714285714286,0.9285714285714286,1.1071428571428572,0.4,0.0,0.6,0.4,0.0,0.6,2.1509444444444443,2.671,2.401466666666667,1.8820000000000001,3.8049999999999997,2.4757333333333333
5.9675,10.125,7.8773333333333335,6.28,10.368,7.9766666666666675,0,1.0357142857142858,1.0,0.8571428571428571,0.6071428571428571,0.4,0.2,0.4,0.4,0.2,0.4,2.820277777777778,4.811333333333334,3.691466666666668,1.8911111111111112,4.539,2.8510666666666666
7.914444444444445,9.782,8.778666666666664,10.042222222222222,5.592,8.946000000000002,1,1.0,1.206896551724138,1.3448275862068966,1.0344827586206897,0.4,0.0,0.6,0.4,0.0,0.6,2.3455555555555554,4.712666666666666,3.3352000000000004,2.2516666666666665,1.082,1.8458666666666665
5.842499999999999,7.304999999999999,6.513333333333333,5.422857142857143,10.687142857142858,8.181999999999999,-1,0.7931034482758621,1.2413793103448276,1.0,0.9655172413793104,0.0,0.4,0.6,0.4,0.4,0.2,1.3275000000000001,1.4620000000000002,1.3667904761904761,2.814563492063492,6.1113333333333335,4.348933333333334
8.056666666666665,12.905,9.965714285714286,7.101428571428571,6.077142857142857,6.683999999999999,1,1.206896551724138,0.6896551724137931,1.0344827586206897,1.3793103448275863,0.6,0.2,0.2,0.4,0.2,0.4,3.6983333333333333,4.484,4.063133333333333,2.7457142857142856,0.5267857142857144,1.6670666666666665
10.496666666666666,12.418000000000001,11.149999999999999,8.757000000000001,12.183333333333335,9.833571428571428,-1,1.2413793103448276,0.9310344827586207,1.5862068965517242,1.0344827586206897,0.8,0.0,0.2,0.4,0.4,0.2,3.193015873015873,4.494666666666667,3.815723809523809,2.4876969696969695,2.495,2.514933333333333
6.8069999999999995,11.1525,8.111333333333334,4.897777777777778,6.12,5.545333333333333,1,0.896551724137931,1.206896551724138,0.9655172413793104,1.206896551724138,0.4,0.0,0.6,0.0,0.4,0.6,1.6119999999999997,4.834999999999999,2.578933333333333,1.0866666666666667,2.487333333333333,1.7033333333333331
11.364444444444445,11.508,11.653333333333332,5.847499999999999,7.3933333333333335,6.653333333333334,0,1.793103448275862,1.0344827586206897,1.0,1.5517241379310345,0.4,0.2,0.4,0.6,0.0,0.4,2.1408333333333336,2.094,2.1554666666666664,2.5599999999999996,3.1816666666666666,2.877666666666667
4.934285714285714,5.238571428571428,5.279999999999999,7.251111111111111,9.408000000000001,8.187333333333335,0,0.8275862068965517,1.0,1.3103448275862069,1.0,0.2,0.2,0.6,0.6,0.2,0.2,2.210753968253968,1.4017142857142857,1.8414666666666668,1.6708730158730163,5.0120000000000005,2.9759230769230767
7.789,12.844999999999999,9.409333333333333,3.469,6.2575,4.522666666666667,1,0.8275862068965517,0.5862068965517241,1.0,1.3793103448275863,0.4,0.2,0.4,0.4,0.0,0.6,1.653111111111111,4.629,2.7041333333333335,1.3067222222222221,1.784,1.5332
5.847777777777777,5.952,5.901999999999999,6.702222222222223,8.218,6.974000000000001,-1,0.7241379310344828,1.3103448275862069,1.1379310344827587,1.2413793103448276,0.4,0.2,0.4,0.6,0.0,0.4,3.2022222222222227,3.4044999999999996,3.0108000000000006,3.0742063492063494,2.909238095238095,3.025210256410257
4.843333333333332,9.3,6.584666666666666,9.11,9.67,9.88142857142857,0,1.0,1.103448275862069,1.6206896551724137,1.206896551724138,0.4,0.2,0.4,0.6,0.0,0.4,2.9516666666666667,5.2763333333333335,3.964999999999999,2.033888888888889,4.478999999999999,2.9898380952380954
5.735555555555556,5.518,5.86,4.5888888888888895,6.262,5.562666666666668,1,0.9333333333333333,1.2333333333333334,1.0333333333333334,1.1666666666666667,0.0,0.4,0.6,0.6,0.0,0.4,1.637777777777778,2.5913333333333335,2.101866666666667,2.6700000000000004,4.628666666666666,3.517066666666666
9.738888888888887,11.422,10.533999999999999,6.95375,8.103333333333333,7.156666666666667,1,1.5666666666666667,1.0,1.1333333333333333,1.2,0.4,0.4,0.2,0.6,0.0,0.4,2.8005858585858587,2.998,2.893066666666667,3.169563492063492,3.4106666666666667,3.326276923076924
11.214444444444446,12.906,12.212,6.508571428571428,9.23857142857143,7.966666666666668,1,1.5666666666666667,1.1666666666666667,1.0,0.9333333333333333,0.6,0.2,0.2,0.6,0.4,0.0,2.169722222222222,5.295,3.3444095238095235,2.396785714285714,4.917619047619047,3.626133333333334
6.815,6.958333333333333,6.977999999999999,8.153333333333334,14.839999999999998,10.848666666666668,0,1.0,1.5333333333333334,1.2333333333333334,0.7,0.6,0.2,0.2,0.8,0.2,0.0,2.4675,2.8899999999999997,2.6965333333333334,3.2050000000000005,2.8960000000000004,3.1627333333333336
6.234999999999999,11.31,7.760000000000001,7.459999999999999,12.169999999999998,8.968,0,0.9333333333333333,1.1666666666666667,0.8333333333333334,0.5666666666666667,0.6,0.0,0.4,0.4,0.2,0.4,1.4599999999999997,5.775,2.7418666666666667,1.631111111111111,5.259,2.8713333333333333
7.65142857142857,8.06857142857143,8.074666666666666,5.465,7.666666666666667,6.477333333333332,1,1.3,1.0,0.7666666666666667,1.2333333333333334,0.4,0.4,0.2,0.0,0.2,0.8,2.2901587301587307,5.297714285714285,3.404256410256411,1.5,2.003333333333333,1.6958666666666666
7.001428571428572,6.002857142857144,6.652,5.44111111111111,5.434,5.495333333333334,1,1.0333333333333334,1.4,0.7,1.3,0.4,0.2,0.4,0.4,0.0,0.6,2.968571428571429,1.2353571428571428,2.1412,1.8577777777777775,3.492,2.4857333333333336
11.95875,6.3950000000000005,10.040666666666668,4.2700000000000005,5.641666666666666,5.072,1,1.3,1.0666666666666667,0.8333333333333334,1.0,0.2,0.0,0.8,0.0,0.4,0.6,2.735555555555556,1.6333333333333333,2.3768000000000002,2.1682539682539685,1.5917142857142856,1.8996000000000002
4.220999999999999,7.800000000000001,5.486,10.804444444444446,10.89,11.092666666666668,0,0.9666666666666667,1.3666666666666667,1.7666666666666666,1.0333333333333334,0.2,0.0,0.8,0.4,0.2,0.4,2.1122222222222224,2.2440000000000007,2.1803999999999997,1.4608333333333332,2.3739999999999997,1.8122666666666665
5.3244444444444445,8.876000000000001,6.724000000000001,6.283333333333333,9.088,7.526,0,0.9666666666666667,1.0666666666666667,1.2,0.9333333333333333,0.4,0.2,0.4,0.6,0.0,0.4,3.199722222222223,5.150666666666668,4.034799999999999,2.8733333333333335,3.1719999999999997,3.034
5.92,9.961666666666666,7.925333333333333,5.234444444444445,8.752,6.6066666666666665,1,1.032258064516129,1.1935483870967742,0.967741935483871,1.064516129032258,0.6,0.0,0.4,0.4,0.4,0.2,2.4525,5.604666666666667,3.8225333333333333,1.4927777777777778,4.243333333333334,2.6137333333333332
6.305555555555555,9.462,7.4606666666666674,3.4510000000000005,7.1975,4.772666666666667,1,0.8064516129032258,1.2903225806451613,0.967741935483871,1.3548387096774193,0.0,0.2,0.8,0.2,0.2,0.6,1.4825,3.116,2.0813333333333333,1.9020000000000004,2.07,1.9854666666666667
6.416666666666667,12.806000000000001,9.154666666666667,7.406250000000001,8.225,7.819333333333335,0,1.2258064516129032,0.7096774193548387,0.9354838709677419,1.1612903225806452,0.6,0.4,0.0,0.4,0.2,0.4,3.2413888888888893,2.079333333333333,2.847,1.8754999999999995,4.4783333333333335,2.6298666666666666
9.123333333333333,12.016,10.224666666666666,10.143333333333334,6.199999999999999,9.21866666666667,-1,1.1935483870967742,0.9354838709677419,1.3225806451612903,1.032258064516129,0.4,0.2,0.4,0.4,0.0,0.6,2.2044444444444444,1.9279999999999997,2.143866666666667,3.3727777777777774,1.9833333333333332,2.9426666666666668
5.859999999999999,7.37,6.212666666666666,7.4399999999999995,7.5139999999999985,7.668000000000001,1,1.1290322580645162,1.2258064516129032,1.3548387096774193,1.032258064516129,0.6,0.0,0.4,0.6,0.4,0.0,3.3775,5.066666666666667,4.0785333333333345,2.3253968253968256,4.617714285714285,3.109866666666667
11.57,11.936000000000002,11.918000000000001,4.590999999999999,5.9175,5.188000000000001,1,1.7419354838709677,1.032258064516129,0.967741935483871,1.2258064516129032,0.2,0.4,0.4,0.2,0.4,0.4,1.7444444444444442,3.2079999999999997,2.3082666666666665,1.561111111111111,1.8753333333333333,1.8079999999999998
6.092222222222222,5.204,5.937999999999999,6.222222222222221,7.684,6.892666666666667,-1,0.8064516129032258,1.032258064516129,1.0,1.5161290322580645,0.0,0.2,0.8,0.4,0.4,0.2,2.527420634920635,1.1683809523809523,1.9402666666666668,2.396111111111111,2.9613333333333336,2.6224
7.696250000000001,10.806666666666667,9.218666666666667,4.768571428571429,6.187142857142858,5.636666666666667,1,0.8387096774193549,0.5806451612903226,1.096774193548387,1.3870967741935485,0.4,0.4,0.2,0.4,0.2,0.4,1.3908333333333334,4.805666666666666,2.5934666666666666,2.4914285714285715,1.0067857142857144,1.7818666666666665
5.354444444444444,7.066,6.002666666666666,11.265555555555556,9.268,10.994000000000002,-1,0.7096774193548387,1.3548387096774193,1.6129032258064515,1.1290322580645162,0.2,0.0,0.8,0.6,0.2,0.2,2.231111111111111,3.8520000000000003,2.8609333333333336,2.0275,5.112,3.201542857142857
5.941428571428572,9.477142857142855,7.8020000000000005,11.267,11.379999999999999,11.448666666666666,-1,0.967741935483871,1.0,1.5806451612903225,1.0,0.4,0.4,0.2,0.6,0.2,0.2,1.7950000000000004,4.609999999999999,3.1112,3.0632525252525253,3.278,3.1503619047619047
5.091,6.4325,5.676666666666666,6.9222222222222225,9.437999999999999,7.536,-1,0.96875,1.25,1.125,1.1875,0.2,0.4,0.4,0.8,0.0,0.2,1.7531111111111108,1.137,1.5578666666666667,2.7813888888888885,4.618,3.5025333333333335
5.584444444444443,8.530000000000001,6.688666666666666,6.8149999999999995,7.890000000000001,7.526666666666667,0,0.8125,1.25,1.09375,1.15625,0.2,0.2,0.6,0.6,0.0,0.4,1.4966666666666666,3.5773333333333333,2.2792000000000003,2.6875,4.284666666666667,3.3832
8.96888888888889,13.936000000000002,11.06333333333333,7.916249999999999,9.446,8.670714285714284,1,1.25,0.75,1.1875,0.96875,0.4,0.6,0.0,0.2,0.2,0.6,3.6238888888888887,2.7439999999999998,3.360333333333334,2.0677777777777777,2.38,2.233409523809524
6.2425,6.951666666666665,6.671333333333333,4.2142857142857135,9.405000000000001,6.947857142857141,-1,1.0,1.46875,1.3125,1.03125,0.4,0.4,0.2,0.6,0.2,0.2,2.041111111111111,2.3546666666666667,2.1512000000000002,2.286031746031746,5.1303809523809525,3.4208666666666674
4.818888888888889,10.078,6.835999999999999,12.341249999999999,9.341666666666667,11.154,1,0.96875,1.1875,1.59375,0.96875,0.2,0.4,0.4,0.8,0.0,0.2,1.9708333333333332,5.958333333333334,3.221866666666666,2.7168888888888887,2.931333333333334,2.7678285714285713
11.904999999999998,8.281666666666666,10.644666666666668,4.838571428571428,5.778571428571429,5.434,1,1.75,1.03125,0.71875,1.375,0.4,0.4,0.2,0.2,0.0,0.8,2.4969444444444444,3.028666666666667,2.6544,2.1019047619047617,2.331428571428572,2.1977333333333333
5.9350000000000005,6.748333333333335,6.4046666666666665,11.820000000000002,7.13857142857143,9.975999999999999,-1,1.0625,1.375,1.625,1.125,0.4,0.0,0.6,0.6,0.2,0.2,2.5647619047619044,1.8159523809523805,2.2022666666666666,2.836388888888889,5.121142857142857,3.60007619047619
9.004999999999999,14.912500000000001,10.788,12.5375,3.572,9.56,1,0.84375,0.5625,1.34375,1.03125,0.4,0.4,0.2,0.6,0.0,0.4,3.1155,5.065666666666666,3.9025333333333334,3.212777777777778,1.6873333333333336,2.7144761904761907
3.688888888888888,7.351999999999999,5.254666666666666,4.776666666666667,7.042,5.748666666666668,1,0.9375,1.34375,0.9375,1.125,0.2,0.2,0.6,0.2,0.4,0.4,2.4522222222222223,3.2909999999999995,2.7636,1.1822222222222223,3.028,1.8748
7.445714285714287,10.278571428571428,8.984666666666667,4.334444444444444,6.4319999999999995,5.276,1,0.9375,1.03125,0.78125,1.03125,0.4,0.2,0.4,0.0,0.2,0.8,2.3957142857142855,4.303333333333333,3.357066666666667,2.5785317460317456,1.4283809523809523,2.0682666666666667
7.507142857142859,8.70142857142857,8.32066666666667,7.528888888888888,10.045000000000002,8.343571428571428,1,1.121212121212121,1.1818181818181819,0.9696969696969697,1.1515151515151516,0.4,0.2,0.4,0.4,0.4,0.2,3.5014285714285713,3.7308571428571433,3.528666666666666,2.5183888888888886,5.913333333333333,3.5876761904761905
10.053999999999998,11.059999999999999,10.433846153846154,4.065,6.022499999999999,4.868666666666666,1,1.5454545454545454,0.9696969696969697,0.9393939393939394,1.2727272727272727,0.8,0.0,0.2,0.2,0.2,0.6,2.1108888888888884,4.791333333333334,2.71814652014652,1.4424444444444444,1.073,1.3252000000000002
12.479999999999999,10.52,12.193333333333333,6.16125,6.916666666666667,6.606666666666667,1,1.6363636363636365,1.121212121212121,0.9696969696969697,1.4848484848484849,0.8,0.2,0.0,0.2,0.4,0.4,3.2897222222222227,6.313142857142857,4.330209523809524,1.883611111111111,2.248,2.013066666666667
