"atleta_id","clube_id","idTemporada"
"78371",,4
"78077",,4
"78248",,4
"78548",,4
"78495",,4
"78464",,4
"78850",,4
"78715",,4
"78478",,4
"78497",,4
"78632",,4
"78840",,4
"78605",,4
"78584",,4
"78855",,4
"78968",,4
"78839",,4
"78991",,4
"79035",,4
"79042",,4
"78897",,4
"79041",,4
"78994",,4
"78856",,4
"79334",,4
"79193",,4
"78891",,4
"79066",,4
"79343",,4
"79578",,4
"79702",,4
"79892",,4
"79887",,4
"80129",,4
"80124",,4
"79701",,4
"80140",,4
"80281",,4
"80286",,4
"80189",,4
"80188",,4
"79973",,4
"80196",,4
"80583",,4
"80313",,4
"80318",,4
"80337",,4
"81150",,4
"80373",,4
"80537",,4
"80363",,4
"80370",,4
"80692",,4
"80853",,4
"80944",,4
"81094",,4
"81770",,4
"81684",,4
"81682",,4
"81219",,4
"81241",,4
"81845",,4
"81798",,4
"81903",,4
"81898",,4
"82411",,4
"82613",,4
"81223",,4
"82455",,4
"81905",,4
"82469",,4
"82463",,4
"82634",,4
"82647",,4
"82644",,4
"82567",,4
"82791",,4
"84382",,4
"82817",,4
"82754",,4
"83004",,4
"82515",,4
"83522",,4
"82787",,4
"82773",,4
"82943",,4
"83433",,4
"83048",,4
"83615",,4
"83772",,4
"83683",,4
"83786",,4
"86410",,4
"83817",,4
"84558",,4
"84554",,4
"84585",,4
"84718",,4
"84530",,4
"84313",,4
"84691",,4
"84703",,4
"84847",,4
"90366",,4
"84851",,4
"84761",,4
"84848",,4
"38001",,4
"37919",,4
"37934",,4
"37984",,4
"37851",,4
"38067",,4
"38062",,4
"38021",,4
"38100",,4
"83869",,4
"38140",,4
"83263",,4
"38138",,4
"38150",,4
"38109",,4
"38162",,4
"38156",,4
"85300",,4
"84861",,4
"84896",,4
"84926",,4
"84925",,4
"95332",,4
"84893",,4
"84993",,4
"84917",,4
"73515",,4
"73513",,4
"84890",,4
"73517",,4
"84927",,4
"86143",,4
"73635",,4
"73540",,4
"73649",,4
"73721",,4
"73800",,4
"86227",,4
"73876",,4
"73869",,4
"73974",,4
"95483",,4
"95335",,4
"86411",,4
"95539",,4
"95638",,4
"95542",,4
"95543",,4
"95651",,4
"86486",,4
"95770",,4
"95662",,4
"86508",,4
"86485",,4
"95780",,4
"73619",,4
"95660",,4
"95738",,4
"86519",,4
"73896",,4
"89694",,4
"95831",,4
"95843",,4
"95837",,4
"95820",,4
"95794",,4
"95798",,4
"96055",,4
"95849",,4
"95876",,4
"95978",,4
"89815",,4
"95936",,4
"96089",,4
"89696",,4
"96340",,4
"89695",,4
"89885",,4
"96328",,4
"96349",,4
"89871",,4
"89924",,4
"96411",,4
"89930",,4
"89898",,4
"96464",,4
"96804",,4
"96524",,4
"90061",,4
"89976",,4
"96965",,4
"96433",,4
"90031",,4
"96591",,4
"90285",,4
"90302",,4
"96832",,4
"90290",,4
"96831",,4
"96870",,4
"96966",,4
"97228",,4
"90309",,4
"97138",,4
"90303",,4
"97315",,4
"97322",,4
"95127",,4
"90335",,4
"97349",,4
"97444",,4
"99257",,4
"97445",,4
"97352",,4
"97452",,4
"97502",,4
"97443",,4
"97527",,4
"97528",,4
"97536",,4
"97520",,4
"97532",,4
"97537",,4
"97535",,4
"97540",,4
"97645",,4
"97538",,4
"97653",,4
"97546",,4
"97680",,4
"97856",,4
"97769",,4
"97768",,4
"97771",,4
"97878",,4
"97879",,4
"97863",,4
"98034",,4
"97877",,4
"97880",,4
"97902",,4
"90634",,4
"90587",,4
"98035",,4
"98184",,4
"98315",,4
"98352",,4
"98056",,4
"98333",,4
"98402",,4
"98221",,4
"98401",,4
"98517",,4
"98515",,4
"98516",,4
"98706",,4
"98874",,4
"98766",,4
"98774",,4
"98765",,4
"98952",,4
"98888",,4
"98945",,4
"98910",,4
"99033",,4
"99254",,4
"90651",,4
"99021",,4
"99035",,4
"99041",,4
"99283",,4
"99258",,4
"99032",,4
"99256",,4
"99379",,4
"99255",,4
"99034",,4
"99353",,4
"99388",,4
"99461",,4
"99356",,4
"99411",,4
"99425",,4
"99424",,4
"90399",,4
"90444",,4
"99430",,4
"90455",,4
"99474",,4
"99460",,4
"90531",,4
"99535",,4
"90532",,4
"90535",,4
"90566",,4
"99625",,4
"99616",,4
"90715",,4
"90569",,4
"99550",,4
"99628",,4
"99588",,4
"90768",,4
"99615",,4
"99670",,4
"99661",,4
"90899",,4
"93414",,4
"90843",,4
"90933",,4
"90892",,4
"99818",,4
"99817",,4
"91001",,4
"91003",,4
"99789",,4
"91094",,4
"99721",,4
"99832",,4
"99834",,4
"91101",,4
"91102",,4
"99824",,4
"99878",,4
"99880",,4
"91156",,4
"91203",,4
"91204",,4
"91264",,4
"91260",,4
"91201",,4
"91194",,4
"93490",,4
"91191",,4
"93551",,4
"93739",,4
"91359",,4
"91388",,4
"89693",,4
"92614",,4
"94857",,4
"91573",,4
"99881",,4
"94854",,4
"93785",,4
"91519",,4
"94930",,4
"94894",,4
"94885",,4
"93746",,4
"94931",,4
"91508",,4
"91664",,4
"93787",,4
"94966",,4
"93788",,4
"93869",,4
"93789",,4
"91706",,4
"94962",,4
"94971",,4
"94968",,4
"93790",,4
"94985",,4
"91714",,4
"94975",,4
"95022",,4
"93797",,4
"91715",,4
"91808",,4
"95023",,4
"93846",,4
"95058",,4
"91842",,4
"91815",,4
"95054",,4
"92630",,4
"91866",,4
"93882",,4
"91917",,4
"93986",,4
"92981",,4
"93108",,4
"92662",,4
"99629",,4
"94004",,4
"91929",,4
"94003",,4
"95126",,4
"93146",,4
"94044",,4
"94045",,4
"91972",,4
"93151",,4
"94978",,4
"92057",,4
"94138",,4
"94105",,4
"94102",,4
"94119",,4
"91973",,4
"92081",,4
"92078",,4
"94144",,4
"94147",,4
"94067",,4
"94154",,4
"93153",,4
"92084",,4
"92180",,4
"94214",,4
"94207",,4
"92182",,4
"94249",,4
"94286",,4
"93296",,4
"92085",,4
"93368",,4
"93369",,4
"92193",,4
"87833",,4
"92191",,4
"94336",,4
"92207",,4
"94445",,4
"93378",,4
"94288",,4
"92438",,4
"86724",,4
"86760",,4
"86713",,4
"86759",,4
"86764",,4
"92501",,4
"86766",,4
"86757",,4
"86740",,4
"94765",,4
"86776",,4
"94509",,4
"86783",,4
"92497",,4
"86797",,4
"94583",,4
"92574",,4
"86859",,4
"86874",,4
"86935",,4
"86970",,4
"86972",,4
"86974",,4
"86861",,4
"86863",,4
"87008",,4
"86973",,4
"87028",,4
"87192",,4
"87098",,4
"87158",,4
"87225",,4
"87398",,4
"87350",,4
"87267",,4
"87342",,4
"87552",,4
"87228",,4
"87393",,4
"87437",,4
"86686",,4
"87747",,4
"87486",,4
"87877",,4
"87863",,4
"87743",,4
"87887",,4
"88030",,4
"87874",,4
"87946",,4
"88002",,4
"87859",,4
"87864",,4
"88087",,4
"88417",,4
"88136",,4
"88225",,4
"87999",,4
"88597",,4
"88125",,4
"88379",,4
"88323",,4
"88651",,4
"88539",,4
"88667",,4
"89150",,4
"89273",,4
"89156",,4
"89227",,4
"89341",,4
"89190",,4
"88933",,4
"89285",,4
"89253",,4
"89342",,4
"89343",,4
"89492",,4
"89493",,4
"85004",,4
"85083",,4
"85040",,4
"89676",,4
"85418",,4
"85149",,4
"85425",,4
"85121",,4
"85241",,4
"85211",,4
"85423",,4
"85591",,4
"85931",,4
"89637",,4
"85586",,4
"95180",,4
"95263",,4
"86120",,4
"85629",,4
"95315",,4
"85626",,4
"97449",,4
"99882",,4
"50880",,4
"68873",,4
"68958",,4
"71116",,4
"92708",,4
"36943",,4
"37245",,4
"37246",,4
"37333",,4
"37627",,4
"37652",,4
"37663",,4
"38230",,4
"38400",,4
"38632",,4
"38768",,4
"39850",,4
"54424",,4
"68918",,4
"69095",,4
"70061",,4
"71090",,4
"71123",,4
"72605",,4
"74075",,4
"74083",,4
"77777",,4
"79553",,4
"80374",,4
"80441",,4
"81923",,4
"82627",,4
"82876",,4
"83791",,4
"85069",,4
"86323",,4
"86765",,4
"86775",,4
"86932",,4
"87470",,4
"87742",,4
"88070",,4
"88309",,4
"88310",,4
"89839",,4
"90406",,4
"91100",,4
"91264",,4
"91654",,4
"91687",,4
"92128",,4
"92225",,4
"93108",,4
"93282",,4
"93791",,4
"94269",,4
"95549",,4
"95855",,4
"97341",,4
"97877",,4
"99535",,4
"86970",,4
"87211",,4
"87946",,4
"94857",,4
"37424",,4
"91318",,4
"99669",,4
"99718",,4
"97448",,4
"99892",,4
"99894",,4
"73144",,4
"80076",,4
"38509",,4
"38648",,4
"38617",,4
"52618",,4
"68886",,4
"71043",,4
"80080",,4
"82625",,4
"83266",,4
"87679",,4
"99897",,4
"97803",,4
"99832",,4
"99894",,4
"99896",,4
"94068",,4
"93317",,4
"62136",,4
"70526",,4
"74134",,4
"79032",,4
"95562",,4
"98484",,4
"99900",,4
"99903",,4
"90959",,4
"63119",,4
"87872",,4
"70987",,4
"97803",,4
"98412",,4
"97449",,4
"99630",,4
"99883",,4
"99918",,4
"99915",,4
"83813",,4
"79019",,4
"99921",,4
"98832",,4
